customer_id,customer_name,email,phone,address,city,country,registration_date
CUST002962,Customer 2962,customer2962@example.com,0987915199,439 Street,Nha Trang,Singapore,2023-10-22
CUST002963,Customer 2963,customer2963@example.com,0987846814,762 Street,Hue,UK,2024-07-24
CUST002964,Customer 2964,customer2964@example.com,0987302515,777 Street,Hue,Japan,2023-12-24
CUST002965,Customer 2965,customer2965@example.com,0987391531,690 Street,Can Tho,Singapore,2024-06-21
CUST002966,Customer 2966,customer2966@example.com,0987756368,177 Street,Da Nang,USA,2024-07-30
CUST002967,Customer 2967,customer2967@example.com,0987202595,520 Street,Da Nang,Korea,2025-02-23
CUST002968,Customer 2968,customer2968@example.com,0987532197,180 Street,Da Nang,USA,2024-03-04
CUST002969,Customer 2969,customer2969@example.com,0987435008,453 Street,Vung Tau,Japan,2024-07-25
CUST002970,Customer 2970,customer2970@example.com,0987230709,566 Street,Hai Phong,Australia,2025-07-03
CUST002971,Customer 2971,customer2971@example.com,0987458508,358 Street,Can Tho,USA,2024-11-19
CUST002972,Customer 2972,customer2972@example.com,0987272629,564 Street,Hue,Japan,2023-07-18
CUST002973,Customer 2973,customer2973@example.com,0987105078,263 Street,Nha Trang,Singapore,2024-01-30
CUST002974,Customer 2974,customer2974@example.com,0987539716,630 Street,Hanoi,Australia,2024-11-01
CUST002975,Customer 2975,customer2975@example.com,0987878200,798 Street,Hai Phong,Korea,2025-05-09
CUST002976,Customer 2976,customer2976@example.com,0987155345,936 Street,Da Nang,Australia,2025-06-12
CUST002977,Customer 2977,customer2977@example.com,0987527748,978 Street,Ho Chi Minh,USA,2023-06-15
CUST002978,Customer 2978,customer2978@example.com,0987834409,131 Street,Hue,Vietnam,2024-06-29
CUST002979,Customer 2979,customer2979@example.com,0987898150,228 Street,Da Nang,Australia,2024-11-28
CUST002980,Customer 2980,customer2980@example.com,0987952849,346 Street,Da Nang,Japan,2024-09-11
CUST002981,Customer 2981,customer2981@example.com,0987916705,175 Street,Hanoi,UK,2024-10-28
CUST002982,Customer 2982,customer2982@example.com,0987267173,59 Street,Can Tho,UK,2025-08-16
CUST002983,Customer 2983,customer2983@example.com,0987174415,959 Street,Ho Chi Minh,USA,2023-11-19
CUST002984,Customer 2984,customer2984@example.com,0987600188,616 Street,Da Nang,Vietnam,2023-11-15
CUST002985,Customer 2985,customer2985@example.com,0987217875,525 Street,Hanoi,USA,2025-01-02
CUST002986,Customer 2986,customer2986@example.com,0987972472,771 Street,Hue,Vietnam,2025-09-03
CUST002987,Customer 2987,customer2987@example.com,0987689470,822 Street,Vung Tau,Singapore,2024-03-08
CUST002988,Customer 2988,customer2988@example.com,0987384313,341 Street,Can Tho,Japan,2025-01-20
CUST002989,Customer 2989,customer2989@example.com,0987893108,324 Street,Da Nang,Singapore,2024-04-24
CUST002990,Customer 2990,customer2990@example.com,0987329541,477 Street,Vung Tau,Australia,2024-12-03
CUST002991,Customer 2991,customer2991@example.com,0987103350,674 Street,Hai Phong,USA,2024-12-11
CUST002992,Customer 2992,customer2992@example.com,0987423271,967 Street,Ho Chi Minh,Singapore,2024-02-11
CUST002993,Customer 2993,customer2993@example.com,0987229606,766 Street,Vung Tau,Australia,2025-04-07
CUST002994,Customer 2994,customer2994@example.com,0987917748,519 Street,Ho Chi Minh,Japan,2023-09-22
CUST002995,Customer 2995,customer2995@example.com,0987901266,928 Street,Vung Tau,Vietnam,2024-06-02
CUST002996,Customer 2996,customer2996@example.com,0987125092,907 Street,Da Nang,Japan,2024-11-30
CUST002997,Customer 2997,customer2997@example.com,0987995694,633 Street,Hue,USA,2025-01-13
CUST002998,Customer 2998,customer2998@example.com,0987568988,980 Street,Nha Trang,Australia,2025-02-08
CUST002999,Customer 2999,customer2999@example.com,0987918694,722 Street,Ho Chi Minh,UK,2025-04-03
CUST003000,Customer 3000,customer3000@example.com,0987172262,288 Street,Can Tho,USA,2025-08-15
CUST003001,Customer 3001,customer3001@example.com,0987576358,126 Street,Da Nang,UK,2024-10-06
CUST003002,Customer 3002,customer3002@example.com,0987478541,910 Street,Da Nang,Korea,2023-05-25
CUST003003,Customer 3003,customer3003@example.com,0987923644,32 Street,Hue,USA,2025-02-10
CUST003004,Customer 3004,customer3004@example.com,0987255998,355 Street,Vung Tau,Korea,2023-05-18
CUST003005,Customer 3005,customer3005@example.com,0987301525,434 Street,Hanoi,USA,2024-01-14
CUST003006,Customer 3006,customer3006@example.com,0987703580,374 Street,Nha Trang,Australia,2024-08-23
CUST003007,Customer 3007,customer3007@example.com,0987530609,256 Street,Vung Tau,Korea,2024-09-19
CUST003008,Customer 3008,customer3008@example.com,0987824248,462 Street,Da Nang,Korea,2024-11-28
CUST003009,Customer 3009,customer3009@example.com,0987236267,262 Street,Nha Trang,Japan,2025-01-02
CUST003010,Customer 3010,customer3010@example.com,0987361796,497 Street,Vung Tau,UK,2023-09-29
CUST003011,Customer 3011,customer3011@example.com,0987470523,671 Street,Hanoi,Vietnam,2024-08-28
CUST003012,Customer 3012,customer3012@example.com,0987276164,753 Street,Vung Tau,Vietnam,2025-09-13
CUST003013,Customer 3013,customer3013@example.com,0987313916,950 Street,Hai Phong,Vietnam,2023-07-13
CUST003014,Customer 3014,customer3014@example.com,0987834269,803 Street,Da Nang,USA,2025-03-15
CUST003015,Customer 3015,customer3015@example.com,0987767343,535 Street,Hanoi,Singapore,2025-07-24
CUST003016,Customer 3016,customer3016@example.com,0987124517,929 Street,Can Tho,UK,2023-08-07
CUST003017,Customer 3017,customer3017@example.com,0987614530,920 Street,Vung Tau,Australia,2023-09-23
CUST003018,Customer 3018,customer3018@example.com,0987183245,461 Street,Hai Phong,Vietnam,2025-07-17
CUST003019,Customer 3019,customer3019@example.com,0987259337,828 Street,Da Nang,UK,2024-03-28
CUST003020,Customer 3020,customer3020@example.com,0987380678,514 Street,Ho Chi Minh,Vietnam,2023-03-23
CUST003021,Customer 3021,customer3021@example.com,0987337090,590 Street,Nha Trang,Australia,2025-07-28
CUST003022,Customer 3022,customer3022@example.com,0987822075,501 Street,Vung Tau,USA,2023-11-01
CUST003023,Customer 3023,customer3023@example.com,0987551328,15 Street,Da Nang,Australia,2024-08-30
CUST003024,Customer 3024,customer3024@example.com,0987215677,376 Street,Hue,USA,2023-11-11
CUST003025,Customer 3025,customer3025@example.com,0987899580,755 Street,Hanoi,Australia,2025-11-09
CUST003026,Customer 3026,customer3026@example.com,0987427130,327 Street,Da Nang,Japan,2024-08-01
CUST003027,Customer 3027,customer3027@example.com,0987697749,296 Street,Hue,Singapore,2023-07-04
CUST003028,Customer 3028,customer3028@example.com,0987420765,602 Street,Hue,Vietnam,2025-11-02
CUST003029,Customer 3029,customer3029@example.com,0987967826,423 Street,Hue,UK,2025-07-30
CUST003030,Customer 3030,customer3030@example.com,0987831389,187 Street,Vung Tau,Australia,2023-11-13
CUST003031,Customer 3031,customer3031@example.com,0987183832,785 Street,Vung Tau,Korea,2023-08-19
CUST003032,Customer 3032,customer3032@example.com,0987728269,366 Street,Hai Phong,Korea,2024-04-06
CUST003033,Customer 3033,customer3033@example.com,0987500914,841 Street,Can Tho,Korea,2023-06-04
CUST003034,Customer 3034,customer3034@example.com,0987833764,737 Street,Ho Chi Minh,Korea,2024-01-31
CUST003035,Customer 3035,customer3035@example.com,0987922479,7 Street,Hue,USA,2023-06-25
CUST003036,Customer 3036,customer3036@example.com,0987344691,399 Street,Vung Tau,Japan,2024-06-07
CUST003037,Customer 3037,customer3037@example.com,0987939276,826 Street,Nha Trang,Japan,2023-09-21
CUST003038,Customer 3038,customer3038@example.com,0987928217,428 Street,Can Tho,UK,2024-08-06
CUST003039,Customer 3039,customer3039@example.com,0987897578,688 Street,Hue,Vietnam,2023-11-15
CUST003040,Customer 3040,customer3040@example.com,0987200845,759 Street,Can Tho,Korea,2024-08-10
CUST003041,Customer 3041,customer3041@example.com,0987599873,920 Street,Vung Tau,Japan,2025-07-22
CUST003042,Customer 3042,customer3042@example.com,0987712106,380 Street,Hue,Korea,2024-09-09
CUST003043,Customer 3043,customer3043@example.com,0987467136,791 Street,Hue,UK,2025-06-11
CUST003044,Customer 3044,customer3044@example.com,0987825138,831 Street,Da Nang,Vietnam,2023-05-17
CUST003045,Customer 3045,customer3045@example.com,0987191843,845 Street,Ho Chi Minh,Korea,2023-05-05
CUST003046,Customer 3046,customer3046@example.com,0987593920,904 Street,Ho Chi Minh,Australia,2023-08-22
CUST003047,Customer 3047,customer3047@example.com,0987259331,854 Street,Da Nang,UK,2025-09-14
CUST003048,Customer 3048,customer3048@example.com,0987925180,812 Street,Hai Phong,Australia,2023-07-15
CUST003049,Customer 3049,customer3049@example.com,0987174729,669 Street,Hai Phong,Singapore,2024-01-21
CUST003050,Customer 3050,customer3050@example.com,0987535215,591 Street,Nha Trang,Japan,2025-02-13
CUST003051,Customer 3051,customer3051@example.com,0987843582,625 Street,Da Nang,Singapore,2024-10-21
CUST003052,Customer 3052,customer3052@example.com,0987103830,423 Street,Hue,Australia,2025-07-25
CUST003053,Customer 3053,customer3053@example.com,0987330645,791 Street,Da Nang,Vietnam,2025-03-13
CUST003054,Customer 3054,customer3054@example.com,0987415699,46 Street,Ho Chi Minh,USA,2025-11-26
CUST003055,Customer 3055,customer3055@example.com,0987313335,397 Street,Ho Chi Minh,Australia,2023-05-31
CUST003056,Customer 3056,customer3056@example.com,0987192733,413 Street,Hai Phong,Australia,2025-03-27
CUST003057,Customer 3057,customer3057@example.com,0987570180,951 Street,Hanoi,UK,2025-05-29
CUST003058,Customer 3058,customer3058@example.com,0987259525,608 Street,Nha Trang,Japan,2023-03-20
CUST003059,Customer 3059,customer3059@example.com,0987542217,461 Street,Nha Trang,Australia,2025-02-25
CUST003060,Customer 3060,customer3060@example.com,0987261808,34 Street,Ho Chi Minh,Singapore,2025-01-06
CUST003061,Customer 3061,customer3061@example.com,0987389736,433 Street,Da Nang,Australia,2023-03-15
CUST003062,Customer 3062,customer3062@example.com,0987942085,576 Street,Hanoi,UK,2025-05-22
CUST003063,Customer 3063,customer3063@example.com,0987186079,761 Street,Can Tho,Korea,2025-08-14
CUST003064,Customer 3064,customer3064@example.com,0987889810,206 Street,Nha Trang,Korea,2024-08-17
CUST003065,Customer 3065,customer3065@example.com,0987252750,542 Street,Hanoi,Vietnam,2023-07-04
CUST003066,Customer 3066,customer3066@example.com,0987185211,729 Street,Da Nang,Japan,2023-07-27
CUST003067,Customer 3067,customer3067@example.com,0987846122,167 Street,Ho Chi Minh,Japan,2024-12-31
CUST003068,Customer 3068,customer3068@example.com,0987610565,743 Street,Vung Tau,USA,2025-05-17
CUST003069,Customer 3069,customer3069@example.com,0987574756,434 Street,Ho Chi Minh,Japan,2023-04-30
CUST003070,Customer 3070,customer3070@example.com,0987510301,853 Street,Da Nang,Singapore,2024-09-07
CUST003071,Customer 3071,customer3071@example.com,0987604580,120 Street,Hai Phong,UK,2024-11-19
CUST003072,Customer 3072,customer3072@example.com,0987404684,602 Street,Ho Chi Minh,Singapore,2023-12-12
CUST003073,Customer 3073,customer3073@example.com,0987642420,279 Street,Hanoi,UK,2024-04-27
CUST003074,Customer 3074,customer3074@example.com,0987869570,125 Street,Ho Chi Minh,Singapore,2023-11-01
CUST003075,Customer 3075,customer3075@example.com,0987694944,177 Street,Can Tho,Korea,2024-10-04
CUST003076,Customer 3076,customer3076@example.com,0987704823,799 Street,Hai Phong,Singapore,2025-04-20
CUST003077,Customer 3077,customer3077@example.com,0987902997,931 Street,Hue,Australia,2025-05-01
CUST003078,Customer 3078,customer3078@example.com,0987533596,257 Street,Hue,Vietnam,2024-02-14
CUST003079,Customer 3079,customer3079@example.com,0987578414,126 Street,Hanoi,Vietnam,2024-06-14
CUST003080,Customer 3080,customer3080@example.com,0987793376,213 Street,Nha Trang,Korea,2023-12-30
CUST003081,Customer 3081,customer3081@example.com,0987385973,997 Street,Ho Chi Minh,Vietnam,2023-10-24
CUST003082,Customer 3082,customer3082@example.com,0987169374,301 Street,Vung Tau,Japan,2024-09-08
CUST003083,Customer 3083,customer3083@example.com,0987488126,803 Street,Hai Phong,Singapore,2024-03-20
CUST003084,Customer 3084,customer3084@example.com,0987732414,858 Street,Nha Trang,Australia,2024-03-28
CUST003085,Customer 3085,customer3085@example.com,0987436050,804 Street,Hue,Korea,2025-08-26
CUST003086,Customer 3086,customer3086@example.com,0987135762,556 Street,Can Tho,Japan,2023-03-12
CUST003087,Customer 3087,customer3087@example.com,0987372047,951 Street,Can Tho,Vietnam,2024-05-16
CUST003088,Customer 3088,customer3088@example.com,0987698463,777 Street,Can Tho,Japan,2024-10-09
CUST003089,Customer 3089,customer3089@example.com,0987399068,885 Street,Da Nang,Singapore,2024-06-17
CUST003090,Customer 3090,customer3090@example.com,0987936080,772 Street,Da Nang,UK,2024-08-03
CUST003091,Customer 3091,customer3091@example.com,0987652486,508 Street,Hanoi,Korea,2024-01-20
CUST003092,Customer 3092,customer3092@example.com,0987854789,455 Street,Hue,UK,2025-01-27
CUST003093,Customer 3093,customer3093@example.com,0987842812,908 Street,Can Tho,Vietnam,2023-12-07
CUST003094,Customer 3094,customer3094@example.com,0987598676,3 Street,Hue,UK,2024-07-29
CUST003095,Customer 3095,customer3095@example.com,0987592187,419 Street,Hai Phong,Singapore,2023-12-20
CUST003096,Customer 3096,customer3096@example.com,0987431736,960 Street,Hanoi,UK,2025-04-20
CUST003097,Customer 3097,customer3097@example.com,0987769972,919 Street,Hanoi,Singapore,2024-03-16
CUST003098,Customer 3098,customer3098@example.com,0987269477,87 Street,Nha Trang,UK,2024-04-21
CUST003099,Customer 3099,customer3099@example.com,0987339179,415 Street,Hanoi,Vietnam,2025-09-11
CUST003100,Customer 3100,customer3100@example.com,0987673280,377 Street,Vung Tau,Singapore,2023-04-13
CUST003101,Customer 3101,customer3101@example.com,0987701656,757 Street,Hanoi,Australia,2025-08-28
CUST003102,Customer 3102,customer3102@example.com,0987702542,871 Street,Can Tho,Japan,2025-11-28
CUST003103,Customer 3103,customer3103@example.com,0987177075,303 Street,Hai Phong,Vietnam,2025-07-27
CUST003104,Customer 3104,customer3104@example.com,0987336117,163 Street,Vung Tau,UK,2024-01-20
CUST003105,Customer 3105,customer3105@example.com,0987272276,889 Street,Can Tho,USA,2025-04-27
CUST003106,Customer 3106,customer3106@example.com,0987684402,617 Street,Nha Trang,USA,2025-03-22
CUST003107,Customer 3107,customer3107@example.com,0987257439,347 Street,Vung Tau,Korea,2023-08-27
CUST003108,Customer 3108,customer3108@example.com,0987742610,643 Street,Can Tho,USA,2025-03-14
CUST003109,Customer 3109,customer3109@example.com,0987639432,797 Street,Hanoi,Singapore,2024-03-09
CUST003110,Customer 3110,customer3110@example.com,0987760614,167 Street,Hue,Korea,2023-11-18
CUST003111,Customer 3111,customer3111@example.com,0987779819,944 Street,Nha Trang,Australia,2025-09-27
CUST003112,Customer 3112,customer3112@example.com,0987622078,770 Street,Da Nang,UK,2025-01-26
CUST003113,Customer 3113,customer3113@example.com,0987940472,700 Street,Can Tho,Korea,2023-05-27
CUST003114,Customer 3114,customer3114@example.com,0987105330,998 Street,Nha Trang,Vietnam,2025-11-22
CUST003115,Customer 3115,customer3115@example.com,0987324025,755 Street,Vung Tau,Australia,2024-08-03
CUST003116,Customer 3116,customer3116@example.com,0987728803,17 Street,Da Nang,Vietnam,2025-02-07
CUST003117,Customer 3117,customer3117@example.com,0987285013,35 Street,Da Nang,Australia,2024-10-24
CUST003118,Customer 3118,customer3118@example.com,0987766152,934 Street,Hai Phong,UK,2025-07-08
CUST003119,Customer 3119,customer3119@example.com,0987104009,4 Street,Hai Phong,Vietnam,2025-03-17
CUST003120,Customer 3120,customer3120@example.com,0987326956,743 Street,Da Nang,USA,2023-09-25
CUST003121,Customer 3121,customer3121@example.com,0987399385,957 Street,Vung Tau,Japan,2023-08-29
CUST003122,Customer 3122,customer3122@example.com,0987557161,522 Street,Hue,Vietnam,2025-03-28
CUST003123,Customer 3123,customer3123@example.com,0987332607,941 Street,Hue,Australia,2025-09-30
CUST003124,Customer 3124,customer3124@example.com,0987919183,38 Street,Hue,UK,2025-09-12
CUST003125,Customer 3125,customer3125@example.com,0987985516,858 Street,Hai Phong,USA,2023-08-29
CUST003126,Customer 3126,customer3126@example.com,0987688481,768 Street,Hai Phong,USA,2024-03-08
CUST003127,Customer 3127,customer3127@example.com,0987112263,677 Street,Hai Phong,UK,2024-07-27
CUST003128,Customer 3128,customer3128@example.com,0987536674,30 Street,Hanoi,Vietnam,2024-03-22
CUST003129,Customer 3129,customer3129@example.com,0987687356,558 Street,Hai Phong,Vietnam,2023-09-23
CUST003130,Customer 3130,customer3130@example.com,0987125173,320 Street,Vung Tau,Korea,2023-09-14
CUST003131,Customer 3131,customer3131@example.com,0987301091,307 Street,Hai Phong,Japan,2023-03-16
CUST003132,Customer 3132,customer3132@example.com,0987563501,316 Street,Can Tho,Vietnam,2025-07-19
CUST003133,Customer 3133,customer3133@example.com,0987575959,300 Street,Can Tho,Singapore,2024-10-16
CUST003134,Customer 3134,customer3134@example.com,0987810611,965 Street,Vung Tau,Korea,2024-08-21
CUST003135,Customer 3135,customer3135@example.com,0987271971,579 Street,Hai Phong,Australia,2025-11-19
CUST003136,Customer 3136,customer3136@example.com,0987742020,311 Street,Ho Chi Minh,Singapore,2023-08-17
CUST003137,Customer 3137,customer3137@example.com,0987785504,131 Street,Vung Tau,Vietnam,2023-06-24
CUST003138,Customer 3138,customer3138@example.com,0987344161,282 Street,Hai Phong,Australia,2024-06-18
CUST003139,Customer 3139,customer3139@example.com,0987854603,915 Street,Vung Tau,Australia,2024-06-01
CUST003140,Customer 3140,customer3140@example.com,0987982390,855 Street,Ho Chi Minh,Vietnam,2025-01-18
CUST003141,Customer 3141,customer3141@example.com,0987326461,207 Street,Nha Trang,USA,2024-09-26
CUST003142,Customer 3142,customer3142@example.com,0987155330,574 Street,Hai Phong,Korea,2023-04-02
CUST003143,Customer 3143,customer3143@example.com,0987716206,421 Street,Vung Tau,UK,2025-07-31
CUST003144,Customer 3144,customer3144@example.com,0987708983,72 Street,Vung Tau,UK,2024-05-15
CUST003145,Customer 3145,customer3145@example.com,0987344837,654 Street,Hai Phong,UK,2023-07-20
CUST003146,Customer 3146,customer3146@example.com,0987548167,486 Street,Hue,Korea,2025-03-08
CUST003147,Customer 3147,customer3147@example.com,0987831829,800 Street,Nha Trang,Australia,2023-07-31
CUST003148,Customer 3148,customer3148@example.com,0987303517,520 Street,Hai Phong,Korea,2025-05-27
CUST003149,Customer 3149,customer3149@example.com,0987600961,983 Street,Nha Trang,USA,2023-04-21
CUST003150,Customer 3150,customer3150@example.com,0987507917,799 Street,Hue,Australia,2025-10-18
CUST003151,Customer 3151,customer3151@example.com,0987372567,677 Street,Ho Chi Minh,Australia,2024-08-19
CUST003152,Customer 3152,customer3152@example.com,0987282870,61 Street,Ho Chi Minh,Japan,2024-12-20
CUST003153,Customer 3153,customer3153@example.com,0987333872,613 Street,Da Nang,Vietnam,2024-05-17
CUST003154,Customer 3154,customer3154@example.com,0987639799,925 Street,Ho Chi Minh,Japan,2024-12-31
CUST003155,Customer 3155,customer3155@example.com,0987862851,745 Street,Ho Chi Minh,Vietnam,2024-12-10
CUST003156,Customer 3156,customer3156@example.com,0987448453,144 Street,Ho Chi Minh,Australia,2024-10-29
CUST003157,Customer 3157,customer3157@example.com,0987179315,421 Street,Ho Chi Minh,Japan,2023-12-25
CUST003158,Customer 3158,customer3158@example.com,0987703663,668 Street,Can Tho,Australia,2024-04-22
CUST003159,Customer 3159,customer3159@example.com,0987502678,942 Street,Can Tho,Vietnam,2025-09-01
CUST003160,Customer 3160,customer3160@example.com,0987220315,846 Street,Nha Trang,Japan,2025-01-06
CUST003161,Customer 3161,customer3161@example.com,0987380495,324 Street,Vung Tau,Japan,2024-09-17
CUST003162,Customer 3162,customer3162@example.com,0987913945,519 Street,Hue,Korea,2024-09-28
CUST003163,Customer 3163,customer3163@example.com,0987426025,861 Street,Hai Phong,Australia,2023-06-16
CUST003164,Customer 3164,customer3164@example.com,0987708601,19 Street,Hue,USA,2024-09-24
CUST003165,Customer 3165,customer3165@example.com,0987934919,171 Street,Hanoi,Vietnam,2024-07-27
CUST003166,Customer 3166,customer3166@example.com,0987374379,105 Street,Nha Trang,Vietnam,2023-04-12
CUST003167,Customer 3167,customer3167@example.com,0987958637,873 Street,Can Tho,Korea,2024-04-24
CUST003168,Customer 3168,customer3168@example.com,0987780778,51 Street,Ho Chi Minh,Singapore,2023-07-29
CUST003169,Customer 3169,customer3169@example.com,0987260310,181 Street,Ho Chi Minh,USA,2024-03-24
CUST003170,Customer 3170,customer3170@example.com,0987822749,265 Street,Nha Trang,Singapore,2023-12-14
CUST003171,Customer 3171,customer3171@example.com,0987738746,405 Street,Da Nang,Japan,2025-01-02
CUST003172,Customer 3172,customer3172@example.com,0987965801,106 Street,Ho Chi Minh,Australia,2023-09-12
CUST003173,Customer 3173,customer3173@example.com,0987763545,463 Street,Can Tho,Korea,2025-04-30
CUST003174,Customer 3174,customer3174@example.com,0987694262,66 Street,Hanoi,Singapore,2024-10-23
CUST003175,Customer 3175,customer3175@example.com,0987237870,75 Street,Ho Chi Minh,Japan,2023-06-18
CUST003176,Customer 3176,customer3176@example.com,0987743094,675 Street,Ho Chi Minh,USA,2025-10-27
CUST003177,Customer 3177,customer3177@example.com,0987158989,897 Street,Da Nang,Vietnam,2025-09-12
CUST003178,Customer 3178,customer3178@example.com,0987814534,304 Street,Hue,Vietnam,2024-10-13
CUST003179,Customer 3179,customer3179@example.com,0987820358,452 Street,Ho Chi Minh,Australia,2023-10-04
CUST003180,Customer 3180,customer3180@example.com,0987586592,757 Street,Hai Phong,Australia,2023-10-09
CUST003181,Customer 3181,customer3181@example.com,0987352498,944 Street,Hue,UK,2025-07-19
CUST003182,Customer 3182,customer3182@example.com,0987666584,413 Street,Can Tho,Australia,2025-09-05
CUST003183,Customer 3183,customer3183@example.com,0987809996,226 Street,Nha Trang,USA,2024-07-22
CUST003184,Customer 3184,customer3184@example.com,0987547347,347 Street,Da Nang,Vietnam,2023-05-23
CUST003185,Customer 3185,customer3185@example.com,0987626814,929 Street,Hue,USA,2025-07-07
CUST003186,Customer 3186,customer3186@example.com,0987321755,176 Street,Da Nang,USA,2023-04-29
CUST003187,Customer 3187,customer3187@example.com,0987520781,645 Street,Da Nang,Korea,2024-03-15
CUST003188,Customer 3188,customer3188@example.com,0987324829,710 Street,Hai Phong,USA,2023-08-26
CUST003189,Customer 3189,customer3189@example.com,0987900584,152 Street,Ho Chi Minh,UK,2024-04-11
CUST003190,Customer 3190,customer3190@example.com,0987438216,274 Street,Hai Phong,Korea,2023-10-17
CUST003191,Customer 3191,customer3191@example.com,0987877276,104 Street,Can Tho,Korea,2024-09-23
CUST003192,Customer 3192,customer3192@example.com,0987368329,269 Street,Can Tho,Japan,2024-04-04
CUST003193,Customer 3193,customer3193@example.com,0987741569,822 Street,Hue,Australia,2023-05-11
CUST003194,Customer 3194,customer3194@example.com,0987943310,840 Street,Hue,USA,2025-07-04
CUST003195,Customer 3195,customer3195@example.com,0987742641,223 Street,Hai Phong,Japan,2023-09-07
CUST003196,Customer 3196,customer3196@example.com,0987702840,794 Street,Vung Tau,Australia,2023-04-12
CUST003197,Customer 3197,customer3197@example.com,0987975786,960 Street,Hanoi,UK,2025-01-29
CUST003198,Customer 3198,customer3198@example.com,0987328431,13 Street,Hai Phong,Singapore,2025-02-05
CUST003199,Customer 3199,customer3199@example.com,0987458938,567 Street,Hanoi,UK,2023-09-27
CUST003200,Customer 3200,customer3200@example.com,0987836596,967 Street,Ho Chi Minh,Australia,2023-07-20
CUST003201,Customer 3201,customer3201@example.com,0987792067,177 Street,Da Nang,Japan,2025-05-10
CUST003202,Customer 3202,customer3202@example.com,0987625753,770 Street,Can Tho,UK,2023-06-30
CUST003203,Customer 3203,customer3203@example.com,0987722549,726 Street,Hai Phong,USA,2023-03-12
CUST003204,Customer 3204,customer3204@example.com,0987203459,875 Street,Hue,Australia,2023-10-12
CUST003205,Customer 3205,customer3205@example.com,0987605932,971 Street,Ho Chi Minh,Vietnam,2024-12-19
CUST003206,Customer 3206,customer3206@example.com,0987944633,663 Street,Can Tho,Singapore,2023-04-15
CUST003207,Customer 3207,customer3207@example.com,0987521231,495 Street,Hai Phong,Korea,2023-04-02
CUST003208,Customer 3208,customer3208@example.com,0987603213,696 Street,Hue,USA,2025-08-31
CUST003209,Customer 3209,customer3209@example.com,0987587534,436 Street,Da Nang,Japan,2023-09-01
CUST003210,Customer 3210,customer3210@example.com,0987203204,138 Street,Da Nang,Vietnam,2024-07-07
CUST003211,Customer 3211,customer3211@example.com,0987714717,777 Street,Hanoi,Australia,2024-03-05
CUST003212,Customer 3212,customer3212@example.com,0987568160,734 Street,Nha Trang,Japan,2025-04-26
CUST003213,Customer 3213,customer3213@example.com,0987827996,559 Street,Ho Chi Minh,UK,2024-03-02
CUST003214,Customer 3214,customer3214@example.com,0987370942,972 Street,Nha Trang,Japan,2024-06-29
CUST003215,Customer 3215,customer3215@example.com,0987924110,101 Street,Nha Trang,USA,2024-08-13
CUST003216,Customer 3216,customer3216@example.com,0987567898,872 Street,Can Tho,Australia,2024-09-26
CUST003217,Customer 3217,customer3217@example.com,0987996846,873 Street,Hai Phong,Australia,2024-10-31
CUST003218,Customer 3218,customer3218@example.com,0987905529,856 Street,Hanoi,Singapore,2024-07-01
CUST003219,Customer 3219,customer3219@example.com,0987213324,137 Street,Hue,Japan,2023-08-14
CUST003220,Customer 3220,customer3220@example.com,0987154849,721 Street,Hai Phong,Japan,2023-10-10
CUST003221,Customer 3221,customer3221@example.com,0987132893,575 Street,Can Tho,Japan,2025-06-11
CUST003222,Customer 3222,customer3222@example.com,0987555403,12 Street,Hanoi,Singapore,2024-04-17
CUST003223,Customer 3223,customer3223@example.com,0987421805,954 Street,Hai Phong,USA,2023-06-29
CUST003224,Customer 3224,customer3224@example.com,0987211795,364 Street,Da Nang,USA,2025-03-11
CUST003225,Customer 3225,customer3225@example.com,0987885098,173 Street,Ho Chi Minh,Singapore,2025-03-21
CUST003226,Customer 3226,customer3226@example.com,0987989672,729 Street,Hue,Singapore,2025-07-25
CUST003227,Customer 3227,customer3227@example.com,0987711687,165 Street,Ho Chi Minh,Korea,2023-10-09
CUST003228,Customer 3228,customer3228@example.com,0987125106,876 Street,Ho Chi Minh,Vietnam,2024-05-17
CUST003229,Customer 3229,customer3229@example.com,0987877640,937 Street,Ho Chi Minh,Korea,2023-10-13
CUST003230,Customer 3230,customer3230@example.com,0987190877,780 Street,Can Tho,Australia,2023-06-01
CUST003231,Customer 3231,customer3231@example.com,0987776082,366 Street,Vung Tau,Vietnam,2025-04-24
CUST003232,Customer 3232,customer3232@example.com,0987469866,814 Street,Vung Tau,Vietnam,2023-05-02
CUST003233,Customer 3233,customer3233@example.com,0987412405,859 Street,Da Nang,Japan,2023-04-13
CUST003234,Customer 3234,customer3234@example.com,0987613819,807 Street,Ho Chi Minh,Australia,2024-05-20
CUST003235,Customer 3235,customer3235@example.com,0987745659,708 Street,Hanoi,Vietnam,2025-03-25
CUST003236,Customer 3236,customer3236@example.com,0987885014,784 Street,Ho Chi Minh,UK,2023-06-04
CUST003237,Customer 3237,customer3237@example.com,0987590985,377 Street,Nha Trang,UK,2025-11-20
CUST003238,Customer 3238,customer3238@example.com,0987904696,291 Street,Hanoi,UK,2024-10-14
CUST003239,Customer 3239,customer3239@example.com,0987839694,374 Street,Nha Trang,USA,2025-01-13
CUST003240,Customer 3240,customer3240@example.com,0987144942,917 Street,Hai Phong,USA,2025-06-04
CUST003241,Customer 3241,customer3241@example.com,0987328153,280 Street,Nha Trang,Singapore,2025-03-25
